,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
518,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Arts Education,Art Works,1830444-51-18,Boston,MA,02210-2172,"To support a free visual arts learning program for teens. The WallTalk program enables Boston-area students to work with professional artists to develop skills of self-expression through visual art making, creative writing, and spoken-word activities that connect with the classroom curriculum and exhibitions at the Institute of Contemporary Art, Boston. Students also will create original visual art and spoken-word works and share their pieces with peers and in public presentations.",2018,8,15000 ,2018-07-01,2019-07-31,0.0,0.0,0.0,0.0,0.08396399971851991,0.0,0.0,1
519,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Art Works,17-4400-7118,Boston,MA,02210-2172,"To support an exhibition, catalogue and related programming examining art in the age of the Internet. The exhibition, ""Art in the Age of the Internet, 1989 to Today,"" examines how the Internet has radically changed the field of art and explores themes such as the circulation and control of images and information; surveillance and resistance; the explosion of new communities and virtual worlds; and new economies of visibility initiated by social media through the presentation of work in a variety of mediums. Works by more than 50 artists will be presented in the exhibition of painting, performance, photography, sculpture, video, and websites-that all investigate the extensive effects of the Internet on artistic practice and the broader culture and the democratization of culture in the current moment. An illustrated scholarly publication and extensive web platform will give access to the research process and capture ongoing dialogues; tours, public talks, and teen programs will engage audiences.",2017,8,45000 ,2017-06-01,2018-06-30,0.0,0.0854543021750328,0.0,0.0,0.05226596569699932,0.07319389862524815,0.0,1
520,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Art Works,16-4400-7113,Boston,MA,02210-2172,"To support the project ""First Light: A Decade of Collecting at the ICA,"" and related programming. Celebrating its tenth anniversary on the Boston waterfront, the ICA plans an ambitious series of rotating installations using the recent gift of the Barbara Lee Collection of Art by Women as the foundation for the project's art historical and thematic groupings. This collection of 43 major works covers a range of material and conceptual approaches. Works on loan from other institutions also will be included by artists such as Rachel Harrison, Glenn Ligon, Kerry James Marshall, Nick Cave, Sophie Calle, Kiki Smith, Lorna Simpson, and Peter Hujar, Paul Chan, Ellen Gallagher, and Kara Walker. Public talks, tours, teen programs and the creation of a microsite with robust content will complement the exhibition of art work.",2016,8,30000 ,2016-06-01,2017-02-28,0.0,0.0,0.0,0.0,0.054086698138599155,0.0,0.0,1
521,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Arts Education,Art Works,15-5100-7163,Boston,MA,02210-2172,"To support WallTalk. A free visual arts learning program for teens in the Boston area, students will work with professional artists to develop skills of self-expression through visual art making, creative writing, and spoken-word activities that connect with the classroom curriculum and exhibitions at the Institute of Contemporary Arts Boston. Students will create their own original visual art and spoken-word works, and learn to share their work with their peers and in public presentations.",2015,8,20000 ,2015-07-01,2016-07-31,0.0,0.0,0.0,0.0,0.08760509319392827,0.0,0.0,1
522,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Art Works,14-4400-7024,Boston,MA,02210-2172,"To support the exhibition and catalogue ""Fiber: Sculpture 1960 - Present."" Featuring works of art by American and international artists, ranging from small-scale, intricate weavings to large walk-in environments, the exhibition will explore abstraction in fiber from the mid-20th century to the present.",2014,8,50000 ,2014-01-01,2015-02-28,0.0,0.1543083863738084,0.0,0.0,0.0,0.0,0.0,1
523,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Arts Education,Art Works,13-5100-7131,Boston,MA,02210-2172,"To support WallTalk, a visual and verbal learning program for middle and high school students. Students will develop skills of self-expression through visual art making, creative writing, and spoken-word activities that connect with the classroom curriculum and exhibitions at the Institute of Contemporary Arts Boston.",2013,8,20000 ,2013-07-01,2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Federal Partnerships,National Arts and Humanities Youth Program Awards,12-7700-7011,Boston,MA,02210-2172,"In recognition of the Out-of-School Teen Programs, for providing Boston youth with the opportunity to engage with art, artists, and the creative process, while developing confidence and transferable skills.",2012,8,10000 ,2012-10-01,2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
525,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Dance,Access to Artistic Excellence,11-3300-7091,Boston,MA,02210-2172,"To support a dance education and performance series titled ""Make, Dance, See."" Choreographers involved in the project are Bill T. Jones, Elizabeth Streb, Alexandra Beller, Sean Curran, Arthur Aviles, and Heidi Latsky.",2011,8,20000 ,2011-01-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
526,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Arts Education,Learning in the Arts for Children & Youth,11-5100-8180,Boston,MA,02210-2172,"To support ICA WallTalk, a visual and verbal learning program for middle and high school students. WallTalk offers students opportunities to present their work through an open mic event and culminating publication. Students will also attend an open dress rehearsal of ""red, black, green: A Blues"" and participate in a spoken word workshop led by artist Marc Bamuthi Joseph.",2011,8,30000 ,2011-07-01,2012-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
527,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Access to Artistic Excellence,09-4400-7051,Boston,MA,02210-2172,"To support The Veteran's Project, the commissioning of a new site-specific work by internationally-renowned Polish-born artist Krzysztof Wodiczko (b. 1943), related education programs and outreach activities. The artist's work has centered on a life-long investigation of the relationship between art, politics, trauma, and healing.",2009,8,20000 ,2009-01-01,2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
528,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Presenting & Multidisciplinary Works,Access to Artistic Excellence,06-5400-7119,Boston,MA,02210-2172,"To support Family Matinees and Teen Nights at a new museum facility on Boston's Fan Pier. Community members will attend performances, exhibitions, and films, and will participate in hands-on activities.",2006,8,10000 ,2006-06-01,2007-03-31,0.0,0.0,0.12812363383254513,0.0,0.0,0.0,0.0,1
529,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Creativity / Presentation,03-4400-5009,Boston,MA,02210-2172,"To support the exhibition ""Made in Mexico,"" with accompanying catalogue and education programs. The exhibition will explore the ways in which Mexico City has been a locus for creativity and experimentation for artists and intellectuals in the 20th century.",2003,8,20000 ,2002-11-01,2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
530,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Arts Learning,01-4400-8088,Boston,MA,02210-2172,"To support a consortium Artist-in-Residence program. Working with Boston's National Historical Park and the Boston Arts Academy (BAA), the Institute of Contemporary Art (ICA)will partner students and artists to create temporary public artworks.",2001,8,25000 ,2001-06-01,2002-05-31,0.0,0.0,0.0,0.0,0.13556032820422978,0.0,0.2562203294228484,1
531,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Creativity / Presentation,99-4400-5062,Boston,MA,02210-2172,"To support the exhibition ""Sites Unseen-Shimon Attie: Photographs and Public Projects, 1992-1998,"" with an accompanying catalogue and video. This traveling exhibition will be the first in-depth exhibition of the artist's work.",1999,8,28000 ,1998-11-01,1999-12-31,0.0,0.0,0.0,0.0,0.11620927644329584,0.0,0.0,1
532,"Isabella Stewart Gardner Museum, Inc.",,Museums,Grants for Arts Projects,1889706-44-22,Boston,MA,02115-5538,"Purpose: To support projects and commissions for local artists. Additional Project Description: Artists will create work and develop programs and workshops in response to the museum's collection and exhibitions. These projects will engage young, local, and more diverse audiences with a variety of experiences, exploring areas such as botany (in response to the museum's garden), poetry, and comic books and graphic art. The projects are a part of ongoing work by the museum to be a source of inspiration and a cultural home for its artist partners and community. Intended Beneficiaries: The program will serve participating artists as well as residents of and visitors to the greater Boston area. Intended Outcome: Beneficiaries engage with the arts.",2022,7,40000 ,2022-01-01,2022-06-30,0.0,0.0,0.06713662381517857,0.0,0.0,0.0,0.0,1
533,"Isabella Stewart Gardner Museum, Inc.",,Museums,Grants for Arts Projects,1885752-44-21,Boston,MA,02115-5538,"To support the Gardner Ambassadors internship program. The museum's Artists-in-Residence and Neighborhood Salon Luminary artists will engage directly with interns to give them direct experience to artistic process and museum practice. A curriculum of weekly seminars will be developed to highlight a variety of museum functions for the interns and contribute to their professional growth, and will include training relating to public interface and object interpretation, as well as specific technology and tools unique to certain museum departments.",2021,7,40000 ,2021-07-01,2022-06-30,0.0,0.0,0.0,0.0,0.07244208427767779,0.0,0.0,1
534,"Isabella Stewart Gardner Museum, Inc.",,Museums,Art Works,1862634-44-20,Boston,MA,02115-5538,To support general operating costs in response to the COVID-19 pandemic.,2020,7,20000 ,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
535,"Isabella Stewart Gardner Museum, Inc.",,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1880277-95-20,Boston,MA,02115-5538,To support personnel costs in response to the COVID-19 pandemic.,2020,7,50000 ,2020-07-01,2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536,"Isabella Stewart Gardner Museum, Inc.",,Museums,Art Works,1855241-44-19,Boston,MA,02115-5538,"To support a series of exhibitions, artist commissions and public programming celebrating the 25th anniversary of the Artist-in-Residence program. Celebrating 25 years of the residency program, the museum will host a solo exhibition of work by Joan Jonas and a group show highlighting artists who have called the Gardner home. The museum also will commission two public art works for its exterior façade and will host a series of programs featuring storytelling, performances, films, and interactive gallery experiences.",2019,7,25000 ,2019-06-01,2020-02-29,0.0,0.0,0.0,0.0,0.15816002147221378,0.0,0.0,1
537,"Isabella Stewart Gardner Museum, Inc.",,Museums,Art Works,17-4400-7053,Boston,MA,02115-5538,"To support an artist-in-residence program. Artists working in a range of disciplines, including painters, sculptors, composers, poets, storytellers, media artists, and writers, are invited to live on-site at the Gardner. Artists are given a stipend, a private living space, and studio space for the creation of new work, inspired by the museum and its collection.",2017,7,35000 ,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
538,"Isabella Stewart Gardner Museum, Inc.",,Museums,Art Works,16-4400-7025,Boston,MA,02115-5538,"To support an artist-in-residence program. Artists working in a range of disciplines, including painters, sculptors, composers, poets, storytellers, media artists, and writers, are invited to live on-site at the Gardner for a period of approximately one month. Artists are given a stipend, a private living space, and studio space for the creation of new work, inspired by the museum and its collection.",2016,7,60000 ,2016-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539,"Isabella Stewart Gardner Museum, Inc.",,Museums,Art Works,15-4400-7044,Boston,MA,02115-5538,"To support an artist-in-residence program. Artists working in a range of disciplines, including painters, sculptors, composers, poets, storytellers, media artists, and writers, are invited to live on-site at the Gardner for a period of approximately one month. Artists are given a stipend, a private living space, and studio space for the creation of new work, inspired by the museum and its collection.",2015,7,55000 ,2015-01-01,2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
