,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,engagement,outdoor,public,communities,park,is_public_art
1394,ODC,aka ODC/Dance,Dance,Art Works,15-3300-7078,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of a new dance works by Co-Artistic Director KT Nelson. ""Dead Reckoning"" will explore the human relationship to nature. Composer Joan Jeanrenaud will be commissioned to write a score that draws on the more primal elements of rock-and-roll.",2015,12,10000,2015-01-01,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1395,ODC,aka ODC/Dance,Dance,Art Works,14-3300-7094,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of ""Boulders and Bones,"" a new work by Artistic Directors Brenda Way and KT Nelson. The piece, danced by the members of ODC/Dance to an original score by Zoe Keating, concerns itself with the physical materials and creative process for a work of art, specifically, a landscape installation being created by British artist Andy Goldsworthy.",2014,12,10000,2014-01-01,2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1396,ODC,aka ODC/Dance,Dance,Art Works,13-3300-7075,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of new works by resident choreographers Brenda Way and KT Nelson. Way, ODC founder and artistic director, will create ""Lifesaving Maneuvers"" with set designer Alexander V. Nichols and composer Jay Cloidt; co-artistic director Nelson will create ""Transit: Next Stop"" with designer/craftsman welder Max Chen and lighting and set designer Barry Steele.",2013,12,10000,2013-01-01,2013-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1397,ODC,aka ODC/Dance,Dance,Art Works,12-3300-7054,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of new works including ""Breathing Underwater"" by Brenda Way and ""Transit"" by KT Nelson. Artistic director Way's ""Breathing Underwater"" will include a set by Alexander Nichols, and music by composer/cellist Zoe Keating; co-artistic director Nelson's ""Transit"" will be presented in collaboration with composer Hyo-shin Na, set designer Matt Antaky, and designer/welder Max Chen.",2012,12,10000,2012-01-01,2012-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1398,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,11-3300-7035,SAN FRANCISCO,CA,94110-1324,"To support the ODC/Dance's creation and presentation of two world premieres by artistic directors Brenda Way and KT Nelson in celebration of the company's 40th anniversary. In addition to performances, the company will reach out to underserved audiences through its ""Educational Outreach Program"" that directly serves more than 400 students in San Francisco's public elementary and middle schools, and numerous communities on tour.",2011,12,10000,2011-01-01,2011-03-31,0.0,0.0,0.0,0.0,0.0,0.09870578502083735,0.13252378895605482,0.0,1
1399,ODC,aka ODC/Dance,Dance,Recovery Act,09-3388-7246,SAN FRANCISCO,CA,94110-1324,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,12,50000,2009-07-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1400,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,09-3300-7085,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of a new work by Artistic Director and choreographer Brenda Way with related outreach activities. In the Memory of the Forest, will be created in collaboration with video artists David and Hi-jin Hodge, composer Jay Cloidt, and lighting/set designer Elaine Buckholtz, and will be presented at the Yerba Buena Center for the Arts Theater in San Francisco.",2009,12,10000,2009-01-01,2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1401,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,08-3300-7112,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of LIFE IS A HOUSE, a new work by artistic director and choreographer Brenda Way. The work will be created with the San Francisco Girls Chorus and presented at the Yerba Buena Center for the Arts in San Francisco.",2008,12,10000,2008-01-01,2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1402,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,07-3300-7067,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of a new work by artistic director and choreographer Brenda Way. The work will be created in collaboration with composer David Lang, Japanese video artist Hiraki Sawa, and lighting/stage designer Alex Nichols, and will be performed at the Yerba Buena Center for the Arts in San Francisco.",2007,12,10000,2007-01-01,2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1403,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,06-3300-7094,SAN FRANCISCO,CA,94110-1324,To support the creation of a site-specific work by co-artistic director KT Nelson. The project will celebrate the opening year of the company's new dance center.,2006,12,10000,2006-01-01,2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1404,ODC,aka ODC/Dance,Dance,Access to Artistic Excellence,05-3300-7004,SAN FRANCISCO,CA,94110-1324,"To support the creation and presentation of a new work entitled ""On A Train Heading South,"" by choreographer Brenda Way. Titled On a Train Heading South, the work will be created in collaboration with composer Jack Perla and video artist Jim Campbell.",2005,12,10000,2005-01-01,2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1405,ODC,aka ODC/Dance,Challenge America,Challenge America Community Arts Development,02-7816-1327,SAN FRANCISCO,CA,94110-1324,To support a Community Arts Development project in partnership with other community organizations. The project is a cultural tourism effort to support design refinements associated with the renovation of the facility that houses the Oberlin Dance Collective. Partnering organizations will include Architecture + Light and Summerfest/Dance.,2002,12,10000,2002-09-01,2004-06-30,0.0,0.0,0.22078695736161166,0.0,0.0,0.0,0.0,0.0,1
1406,ODC,aka ODC/Dance,Presenting & Multidisciplinary Works,Creativity / Presentation,00-5400-5012,SAN FRANCISCO,CA,94110-1324,To support a new Community Outreach Initiative. ODC Theater will work with area cultural organizations and/or curators to program events throughout the year; components of the project will include a jazz festival and the Mission Matinees Series.,2000,12,7000,2000-01-01,2000-12-31,0.0,0.0,0.15777370245838118,0.0,0.0,0.0,0.0,0.0,1
1407,ODC,aka ODC/Dance,Presenting & Multidisciplinary Works,Creativity / Presentation,99-5400-5010,SAN FRANCISCO,CA,94110-1324,To support the Artists in Residence series. The Oberlin Dance Collective (ODC) Theater's goal is to facilitate and promote artistic excellence in the creation and presentation of new performance work by predominantly Bay Area artists.,1999,12,8000,1999-01-01,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1408,ODC Theater,,Dance,Grants for Arts Projects,1905666-33,San Francisco,CA,94110-1324,"Purpose: To support the presentation of performance artists as part of the State of Play Festival. Additional Project Description: Creative Director Chloë Zimberg has invited Degenerate Art Ensemble (Seattle) and Resident Island Dance Theatre Ensemble (Pingtung County, Taiwan) to be visiting artists, while two California-based dance artists will curate ODC Theater's State of Play Festival. The festival will highlight movement artists at different stages in their careers, with a focus on the creative process. Intended Beneficiaries: The project will benefit participating artists and general audiences in the San Francisco Bay Area. Intended Outcome: Beneficiaries access arts activities and programming.",2023,12,15000,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1409,ODC Theater,,Dance,Grants for Arts Projects,1889342-33-22,San Francisco,CA,94110-1324,"Purpose: To support artist and guest curator fees for the presentation of visiting and San Francisco Bay Area dance and contemporary dance artists. Additional Project Description: Guest curators Charles Slender-White and Amara Tabor-Smith will program ODC Theater's annual summer festival, which will include works in various stages of development, from works-in-process to fully produced programs. Featured festival artists will include MK Abadoo and Sammay Dizon. Intended Beneficiaries: The project will serve a diverse San Francisco Bay Area audience, including visitors to the area, dance artists, and culture workers. Intended Outcome: Beneficiaries engage with the arts.",2022,12,10000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1410,ODC Theater,,Dance,Grants for Arts Projects,1865521-33-21,San Francisco,CA,94110-1324,"To support artist fees and staff costs for the virtual presentation of new works by local choreographers. The online festival will present works by José Navarrete and Debby Kajiyama, Catherine Galasso, Margaret Jenkins and Rinde Eckert, Robert Moses and Hope Mohr.",2021,12,15000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1411,ODC Theater,,Dance,Art Works,1857546-33-20,San Francisco,CA,94110-1324,To support the creation and presentation of a new dance work. Larry Arrington will examine western dance as a series of folk dances in his work No Quarter.,2020,12,15000,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1412,ODC Theater,,Dance,Art Works,1847920-33-19,San Francisco,CA,94110-1324,"To support the presentation of Tere O'Connor Dance's Long Run with related public activities. In addition to presenting dance performances, ODC Theater will hold public engagement initiatives including workshops, their resident writer's blog, lobby exhibitions, public programs, and civic dialogue.",2019,12,20000,2019-02-01,2019-12-31,0.0,0.0,0.0,0.15163649045143499,0.0,0.30552305430433985,0.0,0.0,1
1413,ODC Theater,,Dance,Art Works,1829771-33-18,San Francisco,CA,94110-1324,"To support the presentation of dance works by Rashaun Mitchell, Cori Olinghouse, and Bobbi Jene Smith.",2018,12,20000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1414,ODC Theater,,Dance,Art Works,17-3300-7085,San Francisco,CA,94110-1324,"To support the presentation of dance works by local and national artists. ODC Theater will expand the Walking Distance Dance Festival-SF to feature an increased number of performances in a fringe-format. Additional performance highlights will include the world premiere of Monique Jenkinson's ""Delicate Material,"" which questions how society views gender and misogyny, and performances by Joanna Haigood/Zaccho Dance Theater in partnership with the African American Performing Arts Coaltion and the Joe Goode Annex. ODC Theater will take these dance experiences beyond performance by offering master classes, pre- and post-performance talks, and a performance docent program.",2017,12,30000,2017-04-01,2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1415,ODC Theater,,Dance,Art Works,16-3300-7094,San Francisco,CA,94110-1324,"To support the ODC Theater Presents program. The project will include The Walking Distance Dance Festival-SF, as well as presentations of French-Algerian Compagnie Herve Koubi's ""What the Day Owes to The Night,"" RAWdance's ""Double Exposure,"" and Hope Mohr Dance's ""Manifesting."" ODC Theater's primary mission is to be the West Coast's premier venue for the contemporary performing arts and a home to nurture artists.",2016,12,30000,2016-01-01,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1416,ODC Theater,,Presenting & Multidisciplinary Works,Art Works,13-5400-7126,San Francisco,CA,94110-1324,"To support the ODC Theater Presents program. The project will include the Walking Distance Dance Festival, and a presentation of Rosanna Gamson's ""Layla Means Night.""",2013,12,30000,2013-06-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1417,ODC Theater,,Dance,Access to Artistic Excellence,10-3300-7168,San Francisco,CA,94110-1324,"To support the presentation of a new work by choreographer Sarah Michelson, in collaboration with playwright Richard Maxwell, visual artist TM Davy, and composer Peter Drungle. The work will launch the opening season of the newly renovated and expanded Oberlin Dance Collective Theater.",2010,12,30000,2010-10-01,2011-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1418,ODC Theater,,Presenting & Multidisciplinary Works,Recovery Act,09-5488-7227,San Francisco,CA,94110-1324,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,12,25000,2009-07-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1419,ODC Theater,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,09-5400-7079,San Francisco,CA,94110-1324,"To support ""Intimate Reveal"", a series of theater, dance, and music performances. In celebration the opening of the new theater, programming will present artists who have had a long relationship with ODC Theater and the community.",2009,12,20000,2009-01-01,2009-12-31,0.0,0.0,0.14839217837931926,0.0,0.0,0.0,0.0,0.0,1
